id_1,id_2,similarity,id_A,county_code_A,county_name_A,state_code_A,state_name_A,id_B,county_code_B,county_name_B,state_code_B,state_name_B,category
NV_003,FL_009,0.8583975223692925,NV_003,3,Clark County,32,Nevada,FL_009,9,Brevard County,12,Florida,similar
OR_007,OR_009,0.8583547357229763,OR_007,7,Clatsop County,41,Oregon,OR_009,9,Columbia County,41,Oregon,similar
OR_009,OR_007,0.8583547357229763,OR_009,9,Columbia County,41,Oregon,OR_007,7,Clatsop County,41,Oregon,similar
GA_001,MS_007,0.8574492064058845,GA_001,1,Appling County,13,Georgia,MS_007,7,Attala County,28,Mississippi,similar
MS_007,GA_001,0.8574492064058845,MS_007,7,Attala County,28,Mississippi,GA_001,1,Appling County,13,Georgia,similar
MS_007,SC_001,0.8574385559827432,MS_007,7,Attala County,28,Mississippi,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,MS_007,0.8574385559827432,SC_001,1,Abbeville County,45,South Carolina,MS_007,7,Attala County,28,Mississippi,similar
KY_001,MO_007,0.8572048984664501,KY_001,1,Adair County,21,Kentucky,MO_007,7,Audrain County,29,Missouri,similar
MO_007,KY_001,0.8572048984664501,MO_007,7,Audrain County,29,Missouri,KY_001,1,Adair County,21,Kentucky,similar
NM_001,CA_001,0.8569261424990169,NM_001,1,Bernalillo County,35,New Mexico,CA_001,1,Alameda County,6,California,similar
CA_001,NM_001,0.8569261424990169,CA_001,1,Alameda County,6,California,NM_001,1,Bernalillo County,35,New Mexico,similar
MD_009,CA_001,0.8568898215944271,MD_009,9,Calvert County,24,Maryland,CA_001,1,Alameda County,6,California,similar
CA_001,MD_009,0.8568898215944271,CA_001,1,Alameda County,6,California,MD_009,9,Calvert County,24,Maryland,similar
SC_007,AL_003,0.8566210556572555,SC_007,7,Anderson County,45,South Carolina,AL_003,3,Baldwin County,1,Alabama,similar
AL_003,SC_007,0.8566210556572555,AL_003,3,Baldwin County,1,Alabama,SC_007,7,Anderson County,45,South Carolina,similar
CA_003,WY_001,0.8551513527274565,CA_003,3,Alpine County,6,California,WY_001,1,Albany County,56,Wyoming,similar
WY_001,CA_003,0.8551513527274565,WY_001,1,Albany County,56,Wyoming,CA_003,3,Alpine County,6,California,similar
OH_001,MO_009,0.8549693022154957,OH_001,1,Adams County,39,Ohio,MO_009,9,Barry County,29,Missouri,similar
MO_009,OH_001,0.8549693022154957,MO_009,9,Barry County,29,Missouri,OH_001,1,Adams County,39,Ohio,similar
AL_005,SC_009,0.8542312694020483,AL_005,5,Barbour County,1,Alabama,SC_009,9,Bamberg County,45,South Carolina,similar
SC_009,AL_005,0.8542312694020483,SC_009,9,Bamberg County,45,South Carolina,AL_005,5,Barbour County,1,Alabama,similar
IA_005,SD_005,0.8539700766081264,IA_005,5,Allamakee County,19,Iowa,SD_005,5,Beadle County,46,South Dakota,similar
SD_005,IA_005,0.8539700766081264,SD_005,5,Beadle County,46,South Dakota,IA_005,5,Allamakee County,19,Iowa,similar
AZ_001,OH_009,0.8534441288908949,AZ_001,1,Apache County,4,Arizona,OH_009,9,Athens County,39,Ohio,similar
OH_009,AZ_001,0.8534441288908949,OH_009,9,Athens County,39,Ohio,AZ_001,1,Apache County,4,Arizona,similar
KY_001,NC_007,0.8532633459307322,KY_001,1,Adair County,21,Kentucky,NC_007,7,Anson County,37,North Carolina,similar
NC_007,KY_001,0.8532633459307322,NC_007,7,Anson County,37,North Carolina,KY_001,1,Adair County,21,Kentucky,similar
CA_001,NV_005,0.853020654414667,CA_001,1,Alameda County,6,California,NV_005,5,Douglas County,32,Nevada,similar
NV_005,CA_001,0.853020654414667,NV_005,5,Douglas County,32,Nevada,CA_001,1,Alameda County,6,California,similar
TN_005,NC_007,0.8526015863167183,TN_005,5,Benton County,47,Tennessee,NC_007,7,Anson County,37,North Carolina,similar
NC_007,TN_005,0.8526015863167183,NC_007,7,Anson County,37,North Carolina,TN_005,5,Benton County,47,Tennessee,similar
NE_001,NE_003,0.8523715768064274,NE_001,1,Adams County,31,Nebraska,NE_003,3,Antelope County,31,Nebraska,similar
NE_003,NE_001,0.8523715768064274,NE_003,3,Antelope County,31,Nebraska,NE_001,1,Adams County,31,Nebraska,similar
GA_009,AL_005,0.8522688424965953,GA_009,9,Baldwin County,13,Georgia,AL_005,5,Barbour County,1,Alabama,similar
AL_005,GA_009,0.8522688424965953,AL_005,5,Barbour County,1,Alabama,GA_009,9,Baldwin County,13,Georgia,similar
AR_009,OK_001,0.850697034877897,AR_009,9,Boone County,5,Arkansas,OK_001,1,Adair County,40,Oklahoma,similar
OK_001,AR_009,0.850697034877897,OK_001,1,Adair County,40,Oklahoma,AR_009,9,Boone County,5,Arkansas,similar
MO_007,IN_009,0.850124931781657,MO_007,7,Audrain County,29,Missouri,IN_009,9,Blackford County,18,Indiana,similar
IN_009,MO_007,0.850124931781657,IN_009,9,Blackford County,18,Indiana,MO_007,7,Audrain County,29,Missouri,similar
SC_009,AL_007,0.8498646982900376,SC_009,9,Bamberg County,45,South Carolina,AL_007,7,Bibb County,1,Alabama,similar
AL_007,SC_009,0.8498646982900376,AL_007,7,Bibb County,1,Alabama,SC_009,9,Bamberg County,45,South Carolina,similar
MD_009,OR_005,0.8495750566335023,MD_009,9,Calvert County,24,Maryland,OR_005,5,Clackamas County,41,Oregon,similar
OR_005,MD_009,0.8495750566335023,OR_005,5,Clackamas County,41,Oregon,MD_009,9,Calvert County,24,Maryland,similar
CO_005,MD_005,0.8494785470252292,CO_005,5,Arapahoe County,8,Colorado,MD_005,5,Baltimore County,24,Maryland,similar
MD_005,CO_005,0.8494785470252292,MD_005,5,Baltimore County,24,Maryland,CO_005,5,Arapahoe County,8,Colorado,similar
SD_005,SD_009,0.8491305851916567,SD_005,5,Beadle County,46,South Dakota,SD_009,9,Bon Homme County,46,South Dakota,similar
SD_009,SD_005,0.8491305851916567,SD_009,9,Bon Homme County,46,South Dakota,SD_005,5,Beadle County,46,South Dakota,similar
ID_001,CO_001,0.8491088640086063,ID_001,1,Ada County,16,Idaho,CO_001,1,Adams County,8,Colorado,similar
CO_001,ID_001,0.8491088640086063,CO_001,1,Adams County,8,Colorado,ID_001,1,Ada County,16,Idaho,similar
WV_003,OH_007,0.8490272896781659,WV_003,3,Berkeley County,54,West Virginia,OH_007,7,Ashtabula County,39,Ohio,similar
OH_007,WV_003,0.8490272896781659,OH_007,7,Ashtabula County,39,Ohio,WV_003,3,Berkeley County,54,West Virginia,similar
UT_009,UT_007,0.8483594495095833,UT_009,9,Daggett County,49,Utah,UT_007,7,Carbon County,49,Utah,similar
UT_007,UT_009,0.8483594495095833,UT_007,7,Carbon County,49,Utah,UT_009,9,Daggett County,49,Utah,similar
MS_003,KY_001,0.8482488901372252,MS_003,3,Alcorn County,28,Mississippi,KY_001,1,Adair County,21,Kentucky,similar
KY_001,MS_003,0.8482488901372252,KY_001,1,Adair County,21,Kentucky,MS_003,3,Alcorn County,28,Mississippi,similar
NC_007,OK_001,0.8476636093090394,NC_007,7,Anson County,37,North Carolina,OK_001,1,Adair County,40,Oklahoma,similar
OK_001,NC_007,0.8476636093090394,OK_001,1,Adair County,40,Oklahoma,NC_007,7,Anson County,37,North Carolina,similar
AR_003,AR_005,0.8465103560965809,AR_003,3,Ashley County,5,Arkansas,AR_005,5,Baxter County,5,Arkansas,similar
AR_005,AR_003,0.8465103560965809,AR_005,5,Baxter County,5,Arkansas,AR_003,3,Ashley County,5,Arkansas,similar
ND_003,NE_001,0.8463179944168677,ND_003,3,Barnes County,38,North Dakota,NE_001,1,Adams County,31,Nebraska,similar
NE_001,ND_003,0.8463179944168677,NE_001,1,Adams County,31,Nebraska,ND_003,3,Barnes County,38,North Dakota,similar
UT_005,WA_009,0.8457291740091674,UT_005,5,Cache County,49,Utah,WA_009,9,Clallam County,53,Washington,similar
WA_009,UT_005,0.8457291740091674,WA_009,9,Clallam County,53,Washington,UT_005,5,Cache County,49,Utah,similar
NE_001,IA_009,0.8453159042803635,NE_001,1,Adams County,31,Nebraska,IA_009,9,Audubon County,19,Iowa,similar
IA_009,NE_001,0.8453159042803635,IA_009,9,Audubon County,19,Iowa,NE_001,1,Adams County,31,Nebraska,similar
KY_003,OH_001,0.8453137798204042,KY_003,3,Allen County,21,Kentucky,OH_001,1,Adams County,39,Ohio,similar
OH_001,KY_003,0.8453137798204042,OH_001,1,Adams County,39,Ohio,KY_003,3,Allen County,21,Kentucky,similar
OK_001,OH_001,0.8452788255299264,OK_001,1,Adair County,40,Oklahoma,OH_001,1,Adams County,39,Ohio,similar
OH_001,OK_001,0.8452788255299264,OH_001,1,Adams County,39,Ohio,OK_001,1,Adair County,40,Oklahoma,similar
TN_009,TN_001,0.8451873463213431,TN_009,9,Blount County,47,Tennessee,TN_001,1,Anderson County,47,Tennessee,similar
TN_001,TN_009,0.8451873463213431,TN_001,1,Anderson County,47,Tennessee,TN_009,9,Blount County,47,Tennessee,similar
OH_001,NM_006,0.8451000981010189,OH_001,1,Adams County,39,Ohio,NM_006,6,Cibola County,35,New Mexico,similar
NM_006,OH_001,0.8451000981010189,NM_006,6,Cibola County,35,New Mexico,OH_001,1,Adams County,39,Ohio,similar
AL_005,OK_005,0.8447897921783587,AL_005,5,Barbour County,1,Alabama,OK_005,5,Atoka County,40,Oklahoma,similar
OK_005,AL_005,0.8447897921783587,OK_005,5,Atoka County,40,Oklahoma,AL_005,5,Barbour County,1,Alabama,similar
WA_007,OR_009,0.8445862643171143,WA_007,7,Chelan County,53,Washington,OR_009,9,Columbia County,41,Oregon,similar
OR_009,WA_007,0.8445862643171143,OR_009,9,Columbia County,41,Oregon,WA_007,7,Chelan County,53,Washington,similar
WV_009,MO_007,0.8441587002059409,WV_009,9,Brooke County,54,West Virginia,MO_007,7,Audrain County,29,Missouri,similar
MO_007,WV_009,0.8441587002059409,MO_007,7,Audrain County,29,Missouri,WV_009,9,Brooke County,54,West Virginia,similar
AR_003,KY_003,0.843390843643037,AR_003,3,Ashley County,5,Arkansas,KY_003,3,Allen County,21,Kentucky,similar
KY_003,AR_003,0.843390843643037,KY_003,3,Allen County,21,Kentucky,AR_003,3,Ashley County,5,Arkansas,similar
WY_003,WY_007,0.8429931165633644,WY_003,3,Big Horn County,56,Wyoming,WY_007,7,Carbon County,56,Wyoming,similar
WY_007,WY_003,0.8429931165633644,WY_007,7,Carbon County,56,Wyoming,WY_003,3,Big Horn County,56,Wyoming,similar
SC_003,AL_003,0.8429048185306277,SC_003,3,Aiken County,45,South Carolina,AL_003,3,Baldwin County,1,Alabama,similar
AL_003,SC_003,0.8429048185306277,AL_003,3,Baldwin County,1,Alabama,SC_003,3,Aiken County,45,South Carolina,similar
MS_003,AL_001,0.8426190594842963,MS_003,3,Alcorn County,28,Mississippi,AL_001,1,Autauga County,1,Alabama,similar
AL_001,MS_003,0.8426190594842963,AL_001,1,Autauga County,1,Alabama,MS_003,3,Alcorn County,28,Mississippi,similar
OR_003,OR_007,0.8412202054477936,OR_003,3,Benton County,41,Oregon,OR_007,7,Clatsop County,41,Oregon,similar
OR_007,OR_003,0.8412202054477936,OR_007,7,Clatsop County,41,Oregon,OR_003,3,Benton County,41,Oregon,similar
WY_001,OR_003,0.8411970757474849,WY_001,1,Albany County,56,Wyoming,OR_003,3,Benton County,41,Oregon,similar
OR_003,WY_001,0.8411970757474849,OR_003,3,Benton County,41,Oregon,WY_001,1,Albany County,56,Wyoming,similar
TN_003,TN_005,0.8410911040351887,TN_003,3,Bedford County,47,Tennessee,TN_005,5,Benton County,47,Tennessee,similar
TN_005,TN_003,0.8410911040351887,TN_005,5,Benton County,47,Tennessee,TN_003,3,Bedford County,47,Tennessee,similar
KY_009,WV_005,0.8405620945986351,KY_009,9,Barren County,21,Kentucky,WV_005,5,Boone County,54,West Virginia,similar
WV_005,KY_009,0.8405620945986351,WV_005,5,Boone County,54,West Virginia,KY_009,9,Barren County,21,Kentucky,similar
AL_009,OK_005,0.8403653930112843,AL_009,9,Blount County,1,Alabama,OK_005,5,Atoka County,40,Oklahoma,similar
OK_005,AL_009,0.8403653930112843,OK_005,5,Atoka County,40,Oklahoma,AL_009,9,Blount County,1,Alabama,similar
OR_003,WA_007,0.8401698074065749,OR_003,3,Benton County,41,Oregon,WA_007,7,Chelan County,53,Washington,similar
WA_007,OR_003,0.8401698074065749,WA_007,7,Chelan County,53,Washington,OR_003,3,Benton County,41,Oregon,similar
CO_007,MT_009,0.8400448698406124,CO_007,7,Archuleta County,8,Colorado,MT_009,9,Carbon County,30,Montana,similar
MT_009,CO_007,0.8400448698406124,MT_009,9,Carbon County,30,Montana,CO_007,7,Archuleta County,8,Colorado,similar
GA_001,MS_001,0.8400142226581758,GA_001,1,Appling County,13,Georgia,MS_001,1,Adams County,28,Mississippi,similar
MS_001,GA_001,0.8400142226581758,MS_001,1,Adams County,28,Mississippi,GA_001,1,Appling County,13,Georgia,similar
IN_009,MO_005,0.8394545523813807,IN_009,9,Blackford County,18,Indiana,MO_005,5,Atchison County,29,Missouri,similar
MO_005,IN_009,0.8394545523813807,MO_005,5,Atchison County,29,Missouri,IN_009,9,Blackford County,18,Indiana,similar
WY_009,SD_009,0.8392493642348772,WY_009,9,Converse County,56,Wyoming,SD_009,9,Bon Homme County,46,South Dakota,similar
SD_009,WY_009,0.8392493642348772,SD_009,9,Bon Homme County,46,South Dakota,WY_009,9,Converse County,56,Wyoming,similar
NV_005,CO_005,0.8391777129080807,NV_005,5,Douglas County,32,Nevada,CO_005,5,Arapahoe County,8,Colorado,similar
CO_005,NV_005,0.8391777129080807,CO_005,5,Arapahoe County,8,Colorado,NV_005,5,Douglas County,32,Nevada,similar
MD_005,MD_009,0.838641400070166,MD_005,5,Baltimore County,24,Maryland,MD_009,9,Calvert County,24,Maryland,similar
MD_009,MD_005,0.838641400070166,MD_009,9,Calvert County,24,Maryland,MD_005,5,Baltimore County,24,Maryland,similar
KY_009,OK_005,0.8384269651513578,KY_009,9,Barren County,21,Kentucky,OK_005,5,Atoka County,40,Oklahoma,similar
OK_005,KY_009,0.8384269651513578,OK_005,5,Atoka County,40,Oklahoma,KY_009,9,Barren County,21,Kentucky,similar
MS_009,AL_005,0.8372137938782741,MS_009,9,Benton County,28,Mississippi,AL_005,5,Barbour County,1,Alabama,similar
AL_005,MS_009,0.8372137938782741,AL_005,5,Barbour County,1,Alabama,MS_009,9,Benton County,28,Mississippi,similar
DE_003,MD_009,0.8368363904299794,DE_003,3,New Castle County,10,Delaware,MD_009,9,Calvert County,24,Maryland,similar
MD_009,DE_003,0.8368363904299794,MD_009,9,Calvert County,24,Maryland,DE_003,3,New Castle County,10,Delaware,similar
MS_003,SC_001,0.8368181354696369,MS_003,3,Alcorn County,28,Mississippi,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,MS_003,0.8368181354696369,SC_001,1,Abbeville County,45,South Carolina,MS_003,3,Alcorn County,28,Mississippi,similar
NC_007,OK_005,0.8366123203177248,NC_007,7,Anson County,37,North Carolina,OK_005,5,Atoka County,40,Oklahoma,similar
OK_005,NC_007,0.8366123203177248,OK_005,5,Atoka County,40,Oklahoma,NC_007,7,Anson County,37,North Carolina,similar
SC_009,SC_001,0.8365406599064518,SC_009,9,Bamberg County,45,South Carolina,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,SC_009,0.8365406599064518,SC_001,1,Abbeville County,45,South Carolina,SC_009,9,Bamberg County,45,South Carolina,similar
WA_003,OR_001,0.8362774730560817,WA_003,3,Asotin County,53,Washington,OR_001,1,Baker County,41,Oregon,similar
OR_001,WA_003,0.8362774730560817,OR_001,1,Baker County,41,Oregon,WA_003,3,Asotin County,53,Washington,similar
VA_001,AR_003,0.8349905770635377,VA_001,1,Accomack County,51,Virginia,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,VA_001,0.8349905770635377,AR_003,3,Ashley County,5,Arkansas,VA_001,1,Accomack County,51,Virginia,similar
LA_003,LA_009,0.8348687889086475,LA_003,3,Allen Parish,22,Louisiana,LA_009,9,Avoyelles Parish,22,Louisiana,similar
LA_009,LA_003,0.8348687889086475,LA_009,9,Avoyelles Parish,22,Louisiana,LA_003,3,Allen Parish,22,Louisiana,similar
TN_003,KY_003,0.8342149472341589,TN_003,3,Bedford County,47,Tennessee,KY_003,3,Allen County,21,Kentucky,similar
KY_003,TN_003,0.8342149472341589,KY_003,3,Allen County,21,Kentucky,TN_003,3,Bedford County,47,Tennessee,similar
AL_007,KY_003,0.8329465842420408,AL_007,7,Bibb County,1,Alabama,KY_003,3,Allen County,21,Kentucky,similar
KY_003,AL_007,0.8329465842420408,KY_003,3,Allen County,21,Kentucky,AL_007,7,Bibb County,1,Alabama,similar
AR_005,AL_007,0.8328744879195161,AR_005,5,Baxter County,5,Arkansas,AL_007,7,Bibb County,1,Alabama,similar
AL_007,AR_005,0.8328744879195161,AL_007,7,Bibb County,1,Alabama,AR_005,5,Baxter County,5,Arkansas,similar
AL_007,LA_009,0.8327099809695288,AL_007,7,Bibb County,1,Alabama,LA_009,9,Avoyelles Parish,22,Louisiana,similar
LA_009,AL_007,0.8327099809695288,LA_009,9,Avoyelles Parish,22,Louisiana,AL_007,7,Bibb County,1,Alabama,similar
IA_009,ND_009,0.8325382438323584,IA_009,9,Audubon County,19,Iowa,ND_009,9,Bottineau County,38,North Dakota,similar
ND_009,IA_009,0.8325382438323584,ND_009,9,Bottineau County,38,North Dakota,IA_009,9,Audubon County,19,Iowa,similar
WA_007,WA_005,0.8321870755617686,WA_007,7,Chelan County,53,Washington,WA_005,5,Benton County,53,Washington,similar
WA_005,WA_007,0.8321870755617686,WA_005,5,Benton County,53,Washington,WA_007,7,Chelan County,53,Washington,similar
WV_001,AL_005,0.8318712106257421,WV_001,1,Barbour County,54,West Virginia,AL_005,5,Barbour County,1,Alabama,similar
AL_005,WV_001,0.8318712106257421,AL_005,5,Barbour County,1,Alabama,WV_001,1,Barbour County,54,West Virginia,similar
KY_009,AL_009,0.830776495208226,KY_009,9,Barren County,21,Kentucky,AL_009,9,Blount County,1,Alabama,similar
AL_009,KY_009,0.830776495208226,AL_009,9,Blount County,1,Alabama,KY_009,9,Barren County,21,Kentucky,similar
MS_001,WV_001,0.8306002003536482,MS_001,1,Adams County,28,Mississippi,WV_001,1,Barbour County,54,West Virginia,similar
WV_001,MS_001,0.8306002003536482,WV_001,1,Barbour County,54,West Virginia,MS_001,1,Adams County,28,Mississippi,similar
MS_001,AR_003,0.8303902750501158,MS_001,1,Adams County,28,Mississippi,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,MS_001,0.8303902750501158,AR_003,3,Ashley County,5,Arkansas,MS_001,1,Adams County,28,Mississippi,similar
CO_001,WA_005,0.8303508465179396,CO_001,1,Adams County,8,Colorado,WA_005,5,Benton County,53,Washington,similar
WA_005,CO_001,0.8303508465179396,WA_005,5,Benton County,53,Washington,CO_001,1,Adams County,8,Colorado,similar
KY_003,FL_007,0.8299695173474876,KY_003,3,Allen County,21,Kentucky,FL_007,7,Bradford County,12,Florida,similar
FL_007,KY_003,0.8299695173474876,FL_007,7,Bradford County,12,Florida,KY_003,3,Allen County,21,Kentucky,similar
TN_005,WV_001,0.8296050790011533,TN_005,5,Benton County,47,Tennessee,WV_001,1,Barbour County,54,West Virginia,similar
WV_001,TN_005,0.8296050790011533,WV_001,1,Barbour County,54,West Virginia,TN_005,5,Benton County,47,Tennessee,similar
CO_007,OR_003,0.8289023907646692,CO_007,7,Archuleta County,8,Colorado,OR_003,3,Benton County,41,Oregon,similar
OR_003,CO_007,0.8289023907646692,OR_003,3,Benton County,41,Oregon,CO_007,7,Archuleta County,8,Colorado,similar
AR_009,MS_001,0.8285249649362332,AR_009,9,Boone County,5,Arkansas,MS_001,1,Adams County,28,Mississippi,similar
MS_001,AR_009,0.8285249649362332,MS_001,1,Adams County,28,Mississippi,AR_009,9,Boone County,5,Arkansas,similar
NM_006,OH_009,0.8283363051311298,NM_006,6,Cibola County,35,New Mexico,OH_009,9,Athens County,39,Ohio,similar
OH_009,NM_006,0.8283363051311298,OH_009,9,Athens County,39,Ohio,NM_006,6,Cibola County,35,New Mexico,similar
NM_001,CO_001,0.8277521504902452,NM_001,1,Bernalillo County,35,New Mexico,CO_001,1,Adams County,8,Colorado,similar
CO_001,NM_001,0.8277521504902452,CO_001,1,Adams County,8,Colorado,NM_001,1,Bernalillo County,35,New Mexico,similar
TN_003,TN_001,0.8277413795907186,TN_003,3,Bedford County,47,Tennessee,TN_001,1,Anderson County,47,Tennessee,similar
TN_001,TN_003,0.8277413795907186,TN_001,1,Anderson County,47,Tennessee,TN_003,3,Bedford County,47,Tennessee,similar
CO_005,MD_009,0.8270924916308138,CO_005,5,Arapahoe County,8,Colorado,MD_009,9,Calvert County,24,Maryland,similar
MD_009,CO_005,0.8270924916308138,MD_009,9,Calvert County,24,Maryland,CO_005,5,Arapahoe County,8,Colorado,similar
WY_009,IA_005,0.8268775739808327,WY_009,9,Converse County,56,Wyoming,IA_005,5,Allamakee County,19,Iowa,similar
IA_005,WY_009,0.8268775739808327,IA_005,5,Allamakee County,19,Iowa,WY_009,9,Converse County,56,Wyoming,similar
WV_005,AL_009,0.8268230177047053,WV_005,5,Boone County,54,West Virginia,AL_009,9,Blount County,1,Alabama,similar
AL_009,WV_005,0.8268230177047053,AL_009,9,Blount County,1,Alabama,WV_005,5,Boone County,54,West Virginia,similar
SC_001,AR_009,0.8265312397615913,SC_001,1,Abbeville County,45,South Carolina,AR_009,9,Boone County,5,Arkansas,similar
AR_009,SC_001,0.8265312397615913,AR_009,9,Boone County,5,Arkansas,SC_001,1,Abbeville County,45,South Carolina,similar
CA_001,OR_005,0.8259441452561124,CA_001,1,Alameda County,6,California,OR_005,5,Clackamas County,41,Oregon,similar
OR_005,CA_001,0.8259441452561124,OR_005,5,Clackamas County,41,Oregon,CA_001,1,Alameda County,6,California,similar
NC_007,MS_007,0.8249796939267671,NC_007,7,Anson County,37,North Carolina,MS_007,7,Attala County,28,Mississippi,similar
MS_007,NC_007,0.8249796939267671,MS_007,7,Attala County,28,Mississippi,NC_007,7,Anson County,37,North Carolina,similar
NC_007,GA_009,0.8247946756337744,NC_007,7,Anson County,37,North Carolina,GA_009,9,Baldwin County,13,Georgia,similar
GA_009,NC_007,0.8247946756337744,GA_009,9,Baldwin County,13,Georgia,NC_007,7,Anson County,37,North Carolina,similar
WA_009,OR_009,0.8246992482014603,WA_009,9,Clallam County,53,Washington,OR_009,9,Columbia County,41,Oregon,similar
OR_009,WA_009,0.8246992482014603,OR_009,9,Columbia County,41,Oregon,WA_009,9,Clallam County,53,Washington,similar
GA_001,AL_005,0.8243428617672061,GA_001,1,Appling County,13,Georgia,AL_005,5,Barbour County,1,Alabama,similar
AL_005,GA_001,0.8243428617672061,AL_005,5,Barbour County,1,Alabama,GA_001,1,Appling County,13,Georgia,similar
CA_007,OR_003,0.8241453543167812,CA_007,7,Butte County,6,California,OR_003,3,Benton County,41,Oregon,similar
OR_003,CA_007,0.8241453543167812,OR_003,3,Benton County,41,Oregon,CA_007,7,Butte County,6,California,similar
MO_009,AL_005,0.8239784664845679,MO_009,9,Barry County,29,Missouri,AL_005,5,Barbour County,1,Alabama,similar
AL_005,MO_009,0.8239784664845679,AL_005,5,Barbour County,1,Alabama,MO_009,9,Barry County,29,Missouri,similar
OK_005,AL_007,0.8236081733692107,OK_005,5,Atoka County,40,Oklahoma,AL_007,7,Bibb County,1,Alabama,similar
AL_007,OK_005,0.8236081733692107,AL_007,7,Bibb County,1,Alabama,OK_005,5,Atoka County,40,Oklahoma,similar
SC_001,GA_001,0.8229085354019079,SC_001,1,Abbeville County,45,South Carolina,GA_001,1,Appling County,13,Georgia,similar
GA_001,SC_001,0.8229085354019079,GA_001,1,Appling County,13,Georgia,SC_001,1,Abbeville County,45,South Carolina,similar
OK_001,AL_009,0.8219435078377931,OK_001,1,Adair County,40,Oklahoma,AL_009,9,Blount County,1,Alabama,similar
AL_009,OK_001,0.8219435078377931,AL_009,9,Blount County,1,Alabama,OK_001,1,Adair County,40,Oklahoma,similar
IN_003,DE_003,0.821822194158248,IN_003,3,Allen County,18,Indiana,DE_003,3,New Castle County,10,Delaware,similar
DE_003,IN_003,0.821822194158248,DE_003,3,New Castle County,10,Delaware,IN_003,3,Allen County,18,Indiana,similar
TX_009,TX_003,0.8216322631092,TX_009,9,Archer County,48,Texas,TX_003,3,Andrews County,48,Texas,similar
TX_003,TX_009,0.8216322631092,TX_003,3,Andrews County,48,Texas,TX_009,9,Archer County,48,Texas,similar
WY_007,ND_003,0.8215796485169442,WY_007,7,Carbon County,56,Wyoming,ND_003,3,Barnes County,38,North Dakota,similar
ND_003,WY_007,0.8215796485169442,ND_003,3,Barnes County,38,North Dakota,WY_007,7,Carbon County,56,Wyoming,similar
TN_005,AL_005,0.8214202701036326,TN_005,5,Benton County,47,Tennessee,AL_005,5,Barbour County,1,Alabama,similar
AL_005,TN_005,0.8214202701036326,AL_005,5,Barbour County,1,Alabama,TN_005,5,Benton County,47,Tennessee,similar
SC_009,WV_005,0.821299960482009,SC_009,9,Bamberg County,45,South Carolina,WV_005,5,Boone County,54,West Virginia,similar
WV_005,SC_009,0.821299960482009,WV_005,5,Boone County,54,West Virginia,SC_009,9,Bamberg County,45,South Carolina,similar
AR_009,WV_009,0.8198835939548298,AR_009,9,Boone County,5,Arkansas,WV_009,9,Brooke County,54,West Virginia,similar
WV_009,AR_009,0.8198835939548298,WV_009,9,Brooke County,54,West Virginia,AR_009,9,Boone County,5,Arkansas,similar
OK_001,GA_009,0.8198559174212677,OK_001,1,Adair County,40,Oklahoma,GA_009,9,Baldwin County,13,Georgia,similar
GA_009,OK_001,0.8198559174212677,GA_009,9,Baldwin County,13,Georgia,OK_001,1,Adair County,40,Oklahoma,similar
NM_001,DE_003,0.8197800316748776,NM_001,1,Bernalillo County,35,New Mexico,DE_003,3,New Castle County,10,Delaware,similar
DE_003,NM_001,0.8197800316748776,DE_003,3,New Castle County,10,Delaware,NM_001,1,Bernalillo County,35,New Mexico,similar
AR_009,AL_005,0.819219345042742,AR_009,9,Boone County,5,Arkansas,AL_005,5,Barbour County,1,Alabama,similar
AL_005,AR_009,0.819219345042742,AL_005,5,Barbour County,1,Alabama,AR_009,9,Boone County,5,Arkansas,similar
KS_005,VA_009,0.8184303332902739,KS_005,5,Atchison County,20,Kansas,VA_009,9,Amherst County,51,Virginia,similar
VA_009,KS_005,0.8184303332902739,VA_009,9,Amherst County,51,Virginia,KS_005,5,Atchison County,20,Kansas,similar
NM_001,MD_005,0.8183124176382262,NM_001,1,Bernalillo County,35,New Mexico,MD_005,5,Baltimore County,24,Maryland,similar
MD_005,NM_001,0.8183124176382262,MD_005,5,Baltimore County,24,Maryland,NM_001,1,Bernalillo County,35,New Mexico,similar
KY_001,SC_001,0.8181689504217585,KY_001,1,Adair County,21,Kentucky,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,KY_001,0.8181689504217585,SC_001,1,Abbeville County,45,South Carolina,KY_001,1,Adair County,21,Kentucky,similar
IN_003,SC_007,0.818136564145145,IN_003,3,Allen County,18,Indiana,SC_007,7,Anderson County,45,South Carolina,similar
SC_007,IN_003,0.818136564145145,SC_007,7,Anderson County,45,South Carolina,IN_003,3,Allen County,18,Indiana,similar
DE_003,CO_001,0.8180458478010323,DE_003,3,New Castle County,10,Delaware,CO_001,1,Adams County,8,Colorado,similar
CO_001,DE_003,0.8180458478010323,CO_001,1,Adams County,8,Colorado,DE_003,3,New Castle County,10,Delaware,similar
MS_009,LA_009,0.8178289770317236,MS_009,9,Benton County,28,Mississippi,LA_009,9,Avoyelles Parish,22,Louisiana,similar
